model_08,displ_08,cyl_08,trans_08,drive_08,fuel_08,veh_class_08,air_pollut_08,city_mpg_08,hwy_mpg_08,cmb_mpg_08,greenhouse_08,smartway_08,model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol,pickup,5.0,12.0,16.0,14.0,4.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol,pickup,5.0,12.0,15.0,13.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol,pickup,3.0,12.0,17.0,14.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Gas,pickup,5.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Gas,pickup,5.0,17.0,22.0,19.0,3.0,No
GMC Sierra 15,6.0,8.0,Auto-L4,2WD,Gasoline,pickup,6.0,13.0,18.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gas,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol,pickup,5.0,12.0,16.0,14.0,4.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol,pickup,5.0,12.0,15.0,13.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol,pickup,3.0,12.0,17.0,14.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Gas,pickup,5.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Gas,pickup,5.0,17.0,22.0,19.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,2WD,Gasoline,pickup,6.0,12.0,19.0,15.0,3.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gas,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,special purpose,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,special purpose,3.0,15.0,19.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,pickup,3.0,16.0,22.0,18.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,16.0,21.0,18.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,pickup,3.0,15.0,21.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,pickup,3.0,15.0,20.0,17.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol,pickup,5.0,12.0,16.0,14.0,4.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol,pickup,5.0,12.0,15.0,13.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol,pickup,3.0,12.0,17.0,14.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Gas,pickup,5.0,18.0,24.0,20.0,4.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Gas,pickup,5.0,17.0,22.0,19.0,3.0,No
GMC Sierra 15,6.2,8.0,Auto-L6,4WD,Gasoline,pickup,6.0,12.0,18.0,14.0,2.0,no,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gas,pickup,3.0,16.0,23.0,19.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gasoline,standard SUV,3.0,16.0,23.0,19.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gasoline,standard SUV,3.0,16.0,22.0,18.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,6.2,8.0,Auto-10,2WD,Gasoline,standard SUV,3.0,14.0,23.0,17.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,6.2,8.0,Auto-10,4WD,Gasoline,standard SUV,3.0,14.0,22.0,17.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol,standard SUV,3.0,12.0,17.0,14.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol,standard SUV,3.0,11.0,16.0,13.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gas,standard SUV,3.0,16.0,23.0,19.0,3.0,No
GMC Yukon 1500,6.0,8.0,Auto-L4,2WD,Gasoline,SUV,6.0,12.0,17.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gas,standard SUV,3.0,16.0,22.0,18.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gasoline,standard SUV,3.0,16.0,23.0,19.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gasoline,standard SUV,3.0,16.0,22.0,18.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,6.2,8.0,Auto-10,2WD,Gasoline,standard SUV,3.0,14.0,23.0,17.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,6.2,8.0,Auto-10,4WD,Gasoline,standard SUV,3.0,14.0,22.0,17.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol,standard SUV,3.0,12.0,17.0,14.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol,standard SUV,3.0,11.0,16.0,13.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gas,standard SUV,3.0,16.0,23.0,19.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,2WD,Gasoline,SUV,6.0,12.0,19.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gas,standard SUV,3.0,16.0,22.0,18.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gasoline,standard SUV,3.0,16.0,23.0,19.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gasoline,standard SUV,3.0,16.0,22.0,18.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,6.2,8.0,Auto-10,2WD,Gasoline,standard SUV,3.0,14.0,23.0,17.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,6.2,8.0,Auto-10,4WD,Gasoline,standard SUV,3.0,14.0,22.0,17.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol,standard SUV,3.0,12.0,17.0,14.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Ethanol,standard SUV,3.0,11.0,16.0,13.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gas,standard SUV,3.0,16.0,23.0,19.0,3.0,No
GMC Yukon 1500,6.2,8.0,Auto-L6,4WD,Gasoline,SUV,6.0,12.0,18.0,14.0,2.0,no,GMC Yukon 1500,5.3,8.0,Auto-6,4WD,Gas,standard SUV,3.0,16.0,22.0,18.0,3.0,No
HONDA Fit,1.5,4.0,Auto-S5,2WD,Gasoline,station wagon,6.0,27.0,33.0,29.0,8.0,yes,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,station wagon,7.0,33.0,40.0,36.0,8.0,Yes
HONDA Fit,1.5,4.0,Auto-S5,2WD,Gasoline,station wagon,6.0,27.0,33.0,29.0,8.0,yes,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,station wagon,3.0,29.0,36.0,31.0,7.0,Yes
HONDA Fit,1.5,4.0,Auto-S5,2WD,Gasoline,station wagon,6.0,27.0,33.0,29.0,8.0,yes,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,station wagon,7.0,31.0,36.0,33.0,8.0,Yes
HONDA Fit,1.5,4.0,Auto-L5,2WD,Gasoline,station wagon,6.0,27.0,34.0,30.0,8.0,yes,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,station wagon,7.0,33.0,40.0,36.0,8.0,Yes
HONDA Fit,1.5,4.0,Auto-L5,2WD,Gasoline,station wagon,6.0,27.0,34.0,30.0,8.0,yes,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,station wagon,3.0,29.0,36.0,31.0,7.0,Yes
HONDA Fit,1.5,4.0,Auto-L5,2WD,Gasoline,station wagon,6.0,27.0,34.0,30.0,8.0,yes,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,station wagon,7.0,31.0,36.0,33.0,8.0,Yes
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,station wagon,6.0,28.0,34.0,31.0,9.0,yes,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,station wagon,7.0,33.0,40.0,36.0,8.0,Yes
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,station wagon,6.0,28.0,34.0,31.0,9.0,yes,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,station wagon,3.0,29.0,36.0,31.0,7.0,Yes
HONDA Fit,1.5,4.0,Man-5,2WD,Gasoline,station wagon,6.0,28.0,34.0,31.0,9.0,yes,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,station wagon,7.0,31.0,36.0,33.0,8.0,Yes
HONDA Ridgeline,3.5,6.0,Auto-L5,4WD,Gasoline,pickup,7.0,15.0,20.0,17.0,4.0,no,HONDA Ridgeline,3.5,6.0,Auto-6,2WD,Gasoline,pickup,3.0,19.0,26.0,22.0,4.0,No
HONDA Ridgeline,3.5,6.0,Auto-L5,4WD,Gasoline,pickup,7.0,15.0,20.0,17.0,4.0,no,HONDA Ridgeline,3.5,6.0,Auto-6,4WD,Gasoline,pickup,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,9.5,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,1.4,4.0,AutoMan-7,2WD,Gasoline,midsize car,3.0,32.0,40.0,35.0,8.0,Yes
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,9.5,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,1.6,4.0,AutoMan-7,2WD,Gasoline,midsize car,3.0,26.0,33.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,9.5,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,1.6,4.0,Man-6,2WD,Gasoline,midsize car,3.0,22.0,30.0,25.0,5.0,No
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,9.5,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,Man-6,2WD,Gasoline,midsize car,5.0,26.0,36.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,9.5,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,9.5,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,5.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,midsize car,7.0,24.0,33.0,27.0,8.0,yes,HYUNDAI Elantra,1.4,4.0,AutoMan-7,2WD,Gasoline,midsize car,3.0,32.0,40.0,35.0,8.0,Yes
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,midsize car,7.0,24.0,33.0,27.0,8.0,yes,HYUNDAI Elantra,1.6,4.0,AutoMan-7,2WD,Gasoline,midsize car,3.0,26.0,33.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,midsize car,7.0,24.0,33.0,27.0,8.0,yes,HYUNDAI Elantra,1.6,4.0,Man-6,2WD,Gasoline,midsize car,3.0,22.0,30.0,25.0,5.0,No
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,midsize car,7.0,24.0,33.0,27.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,Man-6,2WD,Gasoline,midsize car,5.0,26.0,36.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,midsize car,7.0,24.0,33.0,27.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4.0,Man-5,2WD,Gasoline,midsize car,7.0,24.0,33.0,27.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,5.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,7.0,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,1.4,4.0,AutoMan-7,2WD,Gasoline,midsize car,3.0,32.0,40.0,35.0,8.0,Yes
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,7.0,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,1.6,4.0,AutoMan-7,2WD,Gasoline,midsize car,3.0,26.0,33.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,7.0,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,1.6,4.0,Man-6,2WD,Gasoline,midsize car,3.0,22.0,30.0,25.0,5.0,No
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,7.0,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,Man-6,2WD,Gasoline,midsize car,5.0,26.0,36.0,29.0,6.0,No
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,7.0,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,7.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Elantra,2.0,4.0,Auto-L4,2WD,Gasoline,midsize car,7.0,25.0,33.0,28.0,8.0,yes,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,midsize car,5.0,28.0,37.0,32.0,7.0,Yes
HYUNDAI Santa Fe,2.7,6.0,Man-5,2WD,Gasoline,SUV,7.0,17.0,24.0,20.0,6.0,yes,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,2.7,6.0,Man-5,2WD,Gasoline,SUV,7.0,17.0,24.0,20.0,6.0,yes,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Santa Fe,2.7,6.0,Auto-L4,2WD,Gasoline,SUV,7.0,18.0,24.0,20.0,6.0,yes,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,2.7,6.0,Auto-L4,2WD,Gasoline,SUV,7.0,18.0,24.0,20.0,6.0,yes,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Santa Fe,2.7,6.0,Auto-L4,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5.0,no,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,2.7,6.0,Auto-L4,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5.0,no,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Santa Fe,2.7,6.0,Man-5,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5.0,no,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,2.7,6.0,Man-5,4WD,Gasoline,SUV,7.0,17.0,23.0,19.0,5.0,no,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Santa Fe,3.3,6.0,Auto-L5,2WD,Gasoline,SUV,7.0,17.0,24.0,20.0,6.0,yes,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,3.3,6.0,Auto-L5,2WD,Gasoline,SUV,7.0,17.0,24.0,20.0,6.0,yes,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Santa Fe,3.3,6.0,Auto-L5,4WD,Gasoline,SUV,7.0,17.0,24.0,19.0,5.0,no,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,small SUV,3.0,18.0,25.0,21.0,4.0,No
HYUNDAI Santa Fe,3.3,6.0,Auto-L5,4WD,Gasoline,SUV,7.0,17.0,24.0,19.0,5.0,no,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,small SUV,3.0,18.0,24.0,20.0,4.0,No
HYUNDAI Sonata,2.4,4.0,Auto-L4,2WD,Gasoline,large car,7.0,21.0,30.0,24.0,7.0,yes,HYUNDAI Sonata,1.6,4.0,AutoMan-7,2WD,Gasoline,large car,5.0,28.0,37.0,31.0,7.0,Yes
